#1
double Intgainconv_Intgainrad_COPMin(8760, 4)
#time_in_s	c_o_n_v	r_a_d	C_O_P_M_i_n
24364800	77.574683125	46.544809875	0
24368400	47.7064775	28.6238865	0
24372000	74.580456875	44.748274125	0
24375600	43.385420624999995	26.031252375	0
24379200	60.3454575	36.2072745	0
24382800	174.640449375	104.784269625	0
24386400	1428.47585375	857.0855122500001	0
24390000	1031.1840037499999	618.71040225	0
24393600	801.8365550000001	481.10193300000003	0
24397200	784.4245518749999	470.654731125	0
24400800	392.48284125	235.48970475	0
24404400	153.205715	91.923429	0
24408000	1214.25257375	728.55154425	0
24411600	2120.047624375	1272.028574625	0
24415200	1052.432069375	631.459241625	0
24418800	414.42898249999996	248.6573895	0
24422400	130.24123062500001	78.14473837499999	0
24426000	136.9288575	82.1573145	0
24429600	263.084679375	157.85080762500002	0
24433200	339.56226749999996	203.7373605	0
24436800	582.175965	349.305579	0
24440400	646.99062625	388.19437575	0
24444000	111.12314312499998	66.67388587500001	0
24447600	46.099131875000005	27.659479125	0
24451200	69.4355475	41.661328499999996	0
24454800	37.829407499999995	22.6976445	0
24458400	69.4283175	41.6569905	0
24462000	62.509545624999994	37.505727375	0
24465600	66.239505625	39.743703374999996	0
24469200	50.66319875	30.39791925	0
24472800	584.379914375	350.62794862500004	0
24476400	514.89043625	308.93426175	0
24480000	833.167595	499.90055700000005	0
24483600	1561.63991375	936.98394825	0
24487200	1323.741488125	794.2448928750001	0
24490800	488.71717687500006	293.230306125	0
24494400	556.500324375	333.900194625	0
24498000	820.7943975	492.47663850000004	0
24501600	272.10249812499995	163.261498875	0
24505200	1121.382146875	672.829288125	0
24508800	100.45697125	60.274182749999994	0
24512400	107.780421875	64.66825312499999	0
24516000	240.19737	144.118422	0
24519600	426.329483125	255.797689875	0
24523200	831.504615	498.902769	0
24526800	330.46779437500004	198.28067662499998	0
24530400	136.229586875	81.73775212500001	0
24534000	71.33905875	42.80343525	0
24537600	49.55056999999999	29.730342	0
24541200	38.045395625	22.827237375	0
24544800	55.752435625	33.45146137500001	0
24548400	83.99623812499999	50.397742875	0
24552000	65.7249625	39.434977499999995	0
24555600	53.290682499999996	31.974409500000004	0
24559200	703.526743125	422.116045875	0
24562800	521.802988125	313.08179287499996	0
24566400	440.48280750000004	264.2896845	0
24570000	764.930694375	458.95841662500004	0
24573600	192.17324375	115.30394625000001	0
24577200	49.0266475	29.415988499999997	0
24580800	318.279318125	190.967590875	0
24584400	2522.265509375	1513.3593056250002	0
24588000	1437.1115975000002	862.2669585	0
24591600	267.35402750000003	160.4124165	0
24595200	304.54510937500004	182.727065625	0
24598800	76.7054775	46.023286500000005	0
24602400	264.858531875	158.915119125	0
24606000	421.490465625	252.89427937499997	0
24609600	706.54037375	423.92422425	0
24613200	216.27417499999999	129.764505	0
24616800	201.25475	120.75285	0
24620400	181.021225625	108.61273537499999	0
24624000	207.58248125	124.54948875	0
24627600	94.25437437500001	56.552624625	0
24631200	40.19756375	24.11853825	0
24634800	38.4826575	23.0895945	0
24638400	38.337604375	23.002562625	0
24642000	150.220199375	90.132119625	0
24645600	143.234390625	85.940634375	0
24649200	56.636016250000004	33.981609750000004	0
24652800	730.3528768750001	438.21172612500004	0
24656400	1013.810708125	608.286424875	0
24660000	1249.37356625	749.6241397499999	0
24663600	490.78874	294.473244	0
24667200	602.6269493750001	361.576169625	0
24670800	1196.0116587500002	717.60699525	0
24674400	1308.64459375	785.1867562499999	0
24678000	594.23850125	356.54310074999995	0
24681600	1018.433964375	611.060378625	0
24685200	278.66626625000004	167.19975975	0
24688800	354.68311124999997	212.80986675	0
24692400	985.862263125	591.5173578749999	0
24696000	360.7885775	216.47314649999998	0
24699600	324.186791875	194.51207512500002	0
24703200	230.484588125	138.29075287499998	0
24706800	71.698488125	43.019092875	0
24710400	37.892976874999995	22.735786125	0
24714000	52.52741125	31.516446749999997	0
24717600	103.43256124999999	62.05953675000001	0
24721200	69.2754725	41.5652835	0
24724800	38.060538750000006	22.836323250000003	0
24728400	38.47507625	23.085045750000003	0
24732000	64.62406625	38.77443975	0
24735600	813.0724418750001	487.84346512499997	0
24739200	114.179253125	68.507551875	0
24742800	118.87471	71.324826	0
24746400	109.41004062500001	65.646024375	0
24750000	1030.3529199999998	618.211752	0
24753600	140.316784375	84.190070625	0
24757200	141.385153125	84.831091875	0
24760800	137.3401125	82.40406750000001	0
24764400	177.01845500000002	106.211073	0
24768000	59.844210625	35.906526375	0
24771600	123.75034625	74.25020774999999	0
24775200	417.06630812500003	250.23978487499997	0
24778800	343.58301124999997	206.14980675	0
24782400	396.364910625	237.818946375	0
24786000	914.815405625	548.889243375	0
24789600	315.154899375	189.092939625	0
24793200	167.984098125	100.79045887500001	0
24796800	92.55953625000001	55.53572175	0
24800400	38.48387	23.090322	0
24804000	39.43439812500001	23.660638875	0
24807600	61.37294500000001	36.823767000000004	0
24811200	60.986495624999996	36.591897375	0
24814800	53.118540625	31.871124375000004	0
24818400	78.47496562500001	47.084979375	0
24822000	268.68091687500004	161.20855012500002	0
24825600	750.4400493750001	450.26402962500003	0
24829200	593.8701912500001	356.32211475	0
24832800	217.658394375	130.595036625	0
24836400	1002.6719643749999	601.603178625	0
24840000	114.59075687500001	68.75445412500001	0
24843600	1498.1184925	898.8710954999999	0
24847200	1336.352035	801.8112209999999	0
24850800	186.61988374999999	111.97193025	0
24854400	115.243673125	69.14620387500001	0
24858000	57.6067475	34.5640485	0
24861600	359.496086875	215.69765212500002	0
24865200	697.4306325	418.4583795	0
24868800	252.38404375000002	151.43042625	0
24872400	204.96378875	122.97827324999999	0
24876000	164.441189375	98.66471362499999	0
24879600	37.872296875	22.723378125	0
24883200	61.59561875	36.957371249999994	0
24886800	69.527891875	41.716735125	0
24890400	39.842384374999995	23.905430625	0
24894000	77.968755	46.78125299999999	0
24897600	39.268944375000004	23.561366625	0
24901200	72.85597874999999	43.713587249999996	0
24904800	707.8037925	424.6822755	0
24908400	396.930129375	238.15807762500003	0
24912000	728.2156150000001	436.929369	0
24915600	1488.9598849999998	893.375931	0
24919200	488.1188075	292.8712845	0
24922800	1165.300458125	699.180274875	0
24926400	114.221591875	68.53295512499999	0
24930000	1821.079146875	1092.647488125	0
24933600	1496.094513125	897.6567078749999	0
24937200	981.2235499999999	588.7341299999999	0
24940800	891.5217775000001	534.9130665	0
24944400	151.824239375	91.094543625	0
24948000	278.63732124999996	167.18239275	0
24951600	346.904875	208.142925	0
24955200	883.249795625	529.949877375	0
24958800	368.351011875	221.01060712499998	0
24962400	219.773338125	131.86400287499998	0
24966000	38.5596125	23.1357675	0
24969600	59.00049125	35.40029475	0
24973200	62.788814375	37.673288625	0
24976800	48.2126725	28.927603499999996	0
24980400	88.13803	52.882818	0
24984000	37.978638124999996	22.787182875	0
24987600	76.36033125	45.816198750000005	0
24991200	163.62111374999998	98.17266824999999	0
24994800	1368.02997	820.8179820000001	0
24998400	1556.4286393749999	933.857183625	0
25002000	1621.3180687499998	972.7908412500001	0
25005600	1160.81248625	696.4874917499999	0
25009200	1122.155985625	673.293591375	0
25012800	102.182104375	61.309262625	0
25016400	165.71237749999997	99.4274265	0
25020000	174.082905	104.449743	0
25023600	116.913595625	70.148157375	0
25027200	84.98297062500001	50.989782375	0
25030800	99.02414	59.414484	0
25034400	621.23874	372.743244	0
25038000	889.96026375	533.97615825	0
25041600	408.89099749999997	245.3345985	0
25045200	443.69200625	266.21520375	0
25048800	118.35687375	71.01412425000001	0
25052400	84.382746875	50.629648125	0
25056000	65.842106875	39.505264125	0
25059600	74.693095625	44.81585737500001	0
25063200	38.33705375	23.002232250000002	0
25066800	37.988657499999995	22.7931945	0
25070400	47.093761875	28.256257125000005	0
25074000	95.83496875	57.50098125	0
25077600	899.0044768749999	539.402686125	0
25081200	152.52732	91.516392	0
25084800	180.5730125	108.3438075	0
25088400	982.18351	589.310106	0
25092000	134.11086562500003	80.466519375	0
25095600	1750.20273125	1050.1216387499999	0
25099200	2015.7333368749998	1209.440002125	0
25102800	730.335303125	438.20118187500003	0
25106400	1017.200595	610.320357	0
25110000	106.24584125	63.74750474999999	0
25113600	114.961455	68.97687300000001	0
25117200	122.29939375	73.37963625	0
25120800	347.1337175	208.2802305	0
25124400	295.695954375	177.417572625	0
25128000	875.780058125	525.4680348750001	0
25131600	247.01271875	148.20763125	0
25135200	219.81854125	131.89112475	0
25138800	103.11541687500001	61.86925012499999	0
25142400	38.35420375	23.01252225	0
25146000	94.961158125	56.97669487500001	0
25149600	60.93854375	36.56312625	0
25153200	71.57083	42.94249799999999	0
25156800	38.1015175	22.8609105	0
25160400	38.179285	22.907571	0
25164000	74.732375625	44.839425375000005	0
25167600	619.25340375	371.55204225	0
25171200	1214.768081875	728.860849125	0
25174800	505.23095125	303.13857075	0
25178400	893.65639	536.1938339999999	0
25182000	119.572590625	71.74355437499999	0
25185600	114.950236875	68.970142125	0
25189200	758.291491875	454.974895125	0
25192800	2494.3536775	1496.6122065	0
25196400	720.54642	432.327852	0
25200000	121.50218000000001	72.901308	0
25203600	250.872793125	150.52367587499998	0
25207200	355.23444000000006	213.14066400000002	0
25210800	482.165325625	289.299195375	0
25214400	722.82970375	433.69782225000006	0
25218000	755.446308125	453.26778487499996	0
25221600	219.83868625	131.90321175	0
25225200	42.846003125	25.707601874999998	0
25228800	117.92819374999999	70.75691624999999	0
25232400	60.288681875	36.17320912499999	0
25236000	38.620285625	23.172171375	0
25239600	38.41366562499999	23.048199375	0
25243200	37.898191875	22.738915125000002	0
25246800	116.945600625	70.167360375	0
25250400	681.228036875	408.73682212499995	0
25254000	314.923965625	188.95437937499997	0
25257600	378.523200625	227.113920375	0
25261200	528.581945	317.149167	0
25264800	152.4432325	91.4659395	0
25268400	145.686179375	87.411707625	0
25272000	82.170936875	49.302562124999994	0
25275600	85.57415062500002	51.344490375	0
25279200	454.10272437500004	272.461634625	0
25282800	582.2962225	349.37773350000003	0
25286400	112.00884062499999	67.205304375	0
25290000	101.63488125	60.98092875	0
25293600	366.087363125	219.652417875	0
25297200	820.69745125	492.41847075	0
25300800	278.876368125	167.325820875	0
25304400	247.511260625	148.50675637499998	0
25308000	201.44859000000002	120.86915400000001	0
25311600	184.62333750000002	110.7740025	0
25315200	179.07317625	107.44390574999998	0
25318800	209.549104375	125.72946262500001	0
25322400	69.40337375	41.64202425	0
25326000	40.459619375	24.275771625	0
25329600	39.1634325	23.4980595	0
25333200	59.96609625	35.97965775	0
25336800	158.21600437499998	94.929602625	0
25340400	160.710249375	96.42614962500001	0
25344000	1173.9881525	704.3928914999999	0
25347600	465.816189375	279.489713625	0
25351200	545.8554681250001	327.513280875	0
25354800	162.797413125	97.67844787499999	0
25358400	447.57310875	268.54386524999995	0
25362000	2661.7708643749997	1597.062518625	0
25365600	1077.9283412500001	646.75700475	0
25369200	882.39462625	529.43677575	0
25372800	723.7363268749999	434.24179612499995	0
25376400	138.2009975	82.9205985	0
25380000	637.6264312500001	382.57585875	0
25383600	904.49813625	542.69888175	0
25387200	367.708185625	220.624911375	0
25390800	179.48092499999998	107.688555	0
25394400	68.46868562499999	41.081211374999995	0
25398000	38.179074375	22.907444625	0
25401600	38.299944374999995	22.979966625	0
25405200	64.47162625	38.682975750000004	0
25408800	100.328864375	60.197318624999994	0
25412400	46.300408749999995	27.78024525	0
25416000	38.271240625000004	22.962744375	0
25419600	39.108959375	23.465375625	0
25423200	821.0525518750001	492.63153112500004	0
25426800	693.70423	416.222538	0
25430400	883.063008125	529.837804875	0
25434000	798.07625125	478.84575075000004	0
25437600	524.973008125	314.983804875	0
25441200	394.03214062499995	236.419284375	0
25444800	2522.356413125	1513.4138478749999	0
25448400	1249.1105487500001	749.4663292500001	0
25452000	619.915843125	371.949505875	0
25455600	189.67974375	113.80784624999998	0
25459200	115.28970624999998	69.17382375	0
25462800	160.78877125	96.47326274999999	0
25466400	766.4995268749999	459.89971612499994	0
25470000	606.846955	364.10817299999997	0
25473600	525.425244375	315.255146625	0
25477200	1603.2800768749998	961.968046125	0
25480800	1423.56452375	854.13871425	0
25484400	338.43660875000006	203.06196525000001	0
25488000	39.07413749999999	23.4444825	0
25491600	42.648600625	25.589160374999995	0
25495200	76.84922375000001	46.10953425	0
25498800	85.08986687499998	51.053920125	0
25502400	38.2093725	22.9256235	0
25506000	38.00815625	22.804893749999998	0
25509600	448.7014275	269.22085649999997	0
25513200	1259.955908125	755.973544875	0
25516800	802.6619125	481.59714749999995	0
25520400	347.7271825	208.6363095	0
25524000	1036.086928125	621.652156875	0
25527600	1761.4779475	1056.8867685	0
25531200	298.687979375	179.212787625	0
25534800	153.0719975	91.8431985	0
25538400	63.47567062500001	38.085402375	0
25542000	87.87724499999999	52.726347	0
25545600	115.14607687499999	69.08764612499999	0
25549200	149.88853562499997	89.933121375	0
25552800	377.50918624999997	226.50551175	0
25556400	592.82499375	355.69499625000003	0
25560000	785.2118543749999	471.127112625	0
25563600	221.9773575	133.18641449999998	0
25567200	346.696668125	208.01800087499998	0
25570800	228.05673124999998	136.83403875	0
25574400	38.226617499999996	22.9359705	0
25578000	38.4296675	23.057800500000003	0
25581600	79.5396325	47.72377949999999	0
25585200	71.95949375	43.17569625	0
25588800	66.40219	39.841314000000004	0
25592400	37.636053125	22.581631875	0
25596000	585.4876487500001	351.29258925	0
25599600	635.562501875	381.33750112499996	0
25603200	752.5841175	451.5504705	0
25606800	283.118755625	169.871253375	0
25610400	981.6704418749999	589.002265125	0
25614000	932.6030562499999	559.56183375	0
25617600	1239.8340300000002	743.9004180000001	0
25621200	409.07013875	245.44208325	0
25624800	1045.53561	627.321366	0
25628400	1395.1819168749998	837.1091501249998	0
25632000	750.168919375	450.101351625	0
25635600	163.94021000000004	98.36412600000001	0
25639200	479.10948187500003	287.46568912500004	0
25642800	786.18672625	471.71203575	0
25646400	347.070316875	208.242190125	0
25650000	300.749885625	180.44993137499998	0
25653600	155.76666375	93.45999825	0
25657200	117.626521875	70.575913125	0
25660800	44.814127500000005	26.8884765	0
25664400	38.039024375000004	22.823414625	0
25668000	37.844305625	22.706583374999997	0
25671600	83.460673125	50.076403875000004	0
25675200	102.83872937500001	61.70323762500001	0
25678800	39.973416875	23.984050125000003	0
25682400	484.002770625	290.401662375	0
25686000	381.854713125	229.112827875	0
25689600	1041.51340625	624.90804375	0
25693200	379.28994624999996	227.57396775	0
25696800	590.218800625	354.13128037499996	0
25700400	840.129206875	504.0775241250001	0
25704000	251.48232312500002	150.889393875	0
25707600	1132.107448125	679.264468875	0
25711200	1367.287331875	820.372399125	0
25714800	442.34108375	265.40465025	0
25718400	104.65367375	62.79220425	0
25722000	89.79146874999999	53.87488125	0
25725600	343.147125	205.888275	0
25729200	385.97404437500006	231.584426625	0
25732800	488.90668	293.344008	0
25736400	822.36617875	493.41970725	0
25740000	154.45139625	92.67083775	0
25743600	64.857315	38.914389	0
25747200	58.18373875	34.91024325	0
25750800	126.81342562500001	76.088055375	0
25754400	40.906148125	24.543688874999997	0
25758000	37.965110625	22.779066375	0
25761600	38.035470624999995	22.821282375000003	0
25765200	249.93594000000002	149.96156399999998	0
25768800	924.520165625	554.712099375	0
25772400	1521.957328125	913.1743968750002	0
25776000	901.80871875	541.08523125	0
25779600	67.66056125	40.596336750000006	0
25783200	62.191886875	37.315132125	0
25786800	897.5531368750001	538.531882125	0
25790400	360.17938125000006	216.10762875	0
25794000	368.09452312499997	220.856713875	0
25797600	449.13090750000003	269.47854450000005	0
25801200	110.980564375	66.58833862499999	0
25804800	77.045564375	46.227338625	0
25808400	190.649425625	114.38965537499999	0
25812000	323.110256875	193.86615412500004	0
25815600	260.27693812499996	156.166162875	0
25819200	409.617769375	245.770661625	0
25822800	633.719799375	380.23187962500003	0
25826400	193.34395874999998	116.00637525	0
25830000	100.86845625000001	60.52107375	0
25833600	54.565485625	32.739291375	0
25837200	52.225193125	31.335115875	0
25840800	114.80053687499999	68.880322125	0
25844400	49.871054375	29.922632625000002	0
25848000	38.138510624999995	22.883106375	0
25851600	38.109990625	22.865994375	0
25855200	85.77614562500001	51.465687375	0
25858800	1006.2565599999999	603.753936	0
25862400	1007.73020375	604.6381222499999	0
25866000	631.345854375	378.807512625	0
25869600	129.832129375	77.899277625	0
25873200	1079.200469375	647.5202816249999	0
25876800	210.5357175	126.32143049999999	0
25880400	1355.564309375	813.338585625	0
25884000	1312.859553125	787.7157318750001	0
25887600	220.412625625	132.247575375	0
25891200	303.585273125	182.151163875	0
25894800	304.715113125	182.829067875	0
25898400	345.706310625	207.42378637500002	0
25902000	654.428758125	392.657254875	0
25905600	717.3808618749999	430.428517125	0
25909200	226.55358999999999	135.932154	0
25912800	132.63253250000002	79.5795195	0
25916400	102.22449999999999	61.33469999999999	0
25920000	70.43690375	42.26214225	0
25923600	38.624505000000006	23.174703	0
25927200	62.30975312500001	37.385851875	0
25930800	59.929513125	35.957707875	0
25934400	37.95262375	22.77157425	0
25938000	108.453404375	65.072042625	0
25941600	232.49064124999998	139.49438475	0
25945200	1126.3431081249998	675.805864875	0
25948800	771.70928	463.025568	0
25952400	678.215961875	406.929577125	0
25956000	190.56116187499998	114.336697125	0
25959600	158.43656750000002	95.06194049999999	0
25963200	2717.668479375	1630.6010876250002	0
25966800	1337.8998631250001	802.739917875	0
25970400	556.718944375	334.031366625	0
25974000	693.53526	416.121156	0
25977600	485.053205	291.03192299999995	0
25981200	109.33903187499999	65.603419125	0
25984800	282.334864375	169.400918625	0
25988400	873.363961875	524.018377125	0
25992000	590.55162375	354.33097425	0
25995600	827.1432218749999	496.285933125	0
25999200	1610.30182375	966.18109425	0
26002800	971.7323287500001	583.03939725	0
26006400	102.439274375	61.463564625	0
26010000	72.06927	43.241561999999995	0
26013600	38.341459375	23.004875625	0
26017200	37.62751125	22.57650675	0
26020800	38.022623125	22.813573875	0
26024400	113.18159812500001	67.90895887500001	0
26028000	838.43914375	503.06348625	0
26031600	854.1395575	512.4837345000001	0
26035200	1103.220355625	661.9322133750001	0
26038800	375.30801437499997	225.184808625	0
26042400	344.834268125	206.90056087500002	0
26046000	162.25974062499998	97.355844375	0
26049600	103.211081875	61.926649125000004	0
26053200	1282.622218125	769.5733308749999	0
26056800	154.8582725	92.9149635	0
26060400	114.9350075	68.9610045	0
26064000	166.04904687500002	99.629428125	0
26067600	187.64462874999998	112.58677725	0
26071200	304.04678937499995	182.428073625	0
26074800	561.730721875	337.038433125	0
26078400	820.76896375	492.46137825000005	0
26082000	450.09056749999996	270.05434049999997	0
26085600	532.498703125	319.499221875	0
26089200	395.477376875	237.286426125	0
26092800	142.74655312500002	85.647931875	0
26096400	132.611508125	79.566904875	0
26100000	88.7446175	53.2467705	0
26103600	51.85263875	31.111583250000002	0
26107200	38.363350000000004	23.01801	0
26110800	38.349743125	23.009845875	0
26114400	84.81869562499999	50.89121737499999	0
26118000	92.979769375	55.787861625000005	0
26121600	708.05131125	424.83078675	0
26125200	1307.186475625	784.3118853750001	0
26128800	1237.689631875	742.6137791250001	0
26132400	168.5151825	101.10910949999999	0
26136000	73.50360375000001	44.10216225	0
26139600	119.3031675	71.58190049999999	0
26143200	122.268589375	73.361153625	0
26146800	827.779606875	496.667764125	0
26150400	1418.5827906250001	851.149674375	0
26154000	848.464648125	509.07878887499993	0
26157600	386.855385	232.11323099999998	0
26161200	409.03485125	245.42091075	0
26164800	839.421568125	503.652940875	0
26168400	281.626676875	168.976006125	0
26172000	151.49775437500003	90.89865262500001	0
26175600	76.814605625	46.088763375	0
26179200	42.684305625	25.610583374999997	0
26182800	39.193095625	23.515857374999996	0
26186400	86.57146625	51.94287975	0
26190000	48.537172500000004	29.1223035	0
26193600	78.79464937499999	47.276789625	0
26197200	94.77223625	56.86334175	0
26200800	786.6172118750001	471.97032712500004	0
26204400	2542.3900231250004	1525.434013875	0
26208000	1141.6669031249999	685.000141875	0
26211600	381.92066062500004	229.15239637500002	0
26215200	113.716086875	68.229652125	0
26218800	81.73085875	49.038515249999996	0
26222400	1509.6743468750003	905.8046081250001	0
26226000	2250.2949712500003	1350.17698275	0
26229600	367.281638125	220.368982875	0
26233200	132.536636875	79.52198212500001	0
26236800	130.3644675	78.2186805	0
26240400	207.77971125	124.66782674999999	0
26244000	312.43190062499997	187.459140375	0
26247600	279.600158125	167.760094875	0
26251200	264.27839375	158.56703625	0
26254800	703.6048537500001	422.16291225000003	0
26258400	364.34319312499997	218.605915875	0
26262000	105.585581875	63.35134912500001	0
26265600	46.43233937499999	27.859403625	0
26269200	75.221615	45.132969	0
26272800	48.928518749999995	29.35711125	0
26276400	78.83038125	47.29822875000001	0
26280000	38.37188125	23.02312875	0
26283600	38.1333225	22.8799935	0
26287200	85.129410625	51.07764637499999	0
26290800	547.722650625	328.633590375	0
26294400	628.097184375	376.85831062499994	0
26298000	1018.3895225000001	611.0337135	0
26301600	338.56767750000006	203.14060650000002	0
26305200	131.21342312500002	78.728053875	0
26308800	1252.6772993749998	751.6063796249999	0
26312400	121.6600075	72.99600449999998	0
26316000	77.39839125	46.43903475	0
26319600	82.42135875000001	49.45281525	0
26323200	218.28502	130.971012	0
26326800	361.483576875	216.89014612500003	0
26330400	679.9008868750001	407.940532125	0
26334000	844.5603112499999	506.73618675	0
26337600	391.8193675	235.09162049999998	0
26341200	213.125526875	127.875316125	0
26344800	180.48706375	108.29223825000001	0
26348400	37.986623125	22.791973875	0
26352000	38.11165125	22.86699075	0
26355600	38.246086875	22.947652124999998	0
26359200	102.84293812499999	61.705762875	0
26362800	67.832816875	40.699690125000004	0
26366400	37.934363749999996	22.76061825	0
26370000	40.212626875	24.127576125	0
26373600	765.186215	459.11172899999997	0
26377200	881.029504375	528.617702625	0
26380800	152.999804375	91.799882625	0
26384400	521.6209	312.97254000000004	0
26388000	92.579955	55.547973	0
26391600	878.1223275	526.8733965	0
26395200	211.89839875	127.13903925	0
26398800	1241.071951875	744.643171125	0
26402400	1314.0645043749998	788.4387026249999	0
26406000	517.9938956249999	310.796337375	0
26409600	834.0798025	500.4478815	0
26413200	403.055600625	241.83336037500004	0
26416800	272.81985187500004	163.69191112500002	0
26420400	887.697635	532.6185810000001	0
26424000	273.89766249999997	164.3385975	0
26427600	123.17054312500001	73.902325875	0
26431200	166.58381125	99.95028675	0
26434800	37.849366875	22.709620125	0
26438400	38.993226875	23.395936125	0
26442000	109.0072275	65.4043365	0
26445600	226.12334	135.67400400000002	0
26449200	167.48699374999998	100.49219624999999	0
26452800	139.22397249999997	83.5343835	0
26456400	139.87173187500002	83.923039125	0
26460000	769.3243306249999	461.594598375	0
26463600	773.8937481249999	464.33624887499997	0
26467200	135.65181	81.391086	0
26470800	545.33582625	327.20149575	0
26474400	329.93249687499997	197.95949812499995	0
26478000	206.74182562500002	124.045095375	0
26481600	204.6495375	122.78972250000001	0
26485200	2524.8088693749996	1514.885321625	0
26488800	1244.087623125	746.4525738750001	0
26492400	518.04476625	310.82685975000004	0
26496000	334.813245	200.887947	0
26499600	338.671485	203.202891	0
26503200	223.12010999999998	133.87206600000002	0
26506800	227.14456687499998	136.286740125	0
26510400	627.4519362499999	376.47116175	0
26514000	454.69645625	272.81787375	0
26517600	139.287744375	83.57264662499999	0
26521200	88.70749250000001	53.2244955	0
26524800	38.494123125	23.096473874999997	0
26528400	39.8386025	23.903161500000003	0
26532000	39.43787625	23.662725750000003	0
26535600	91.75413937500001	55.052483624999994	0
26539200	85.22984875	51.13790925	0
26542800	42.2014275	25.3208565	0
26546400	762.317423125	457.390453875	0
26550000	347.2253025	208.33518150000003	0
26553600	1371.2660031250002	822.759601875	0
26557200	2269.917161875	1361.950297125	0
26560800	1473.45172	884.0710320000001	0
26564400	1138.46046625	683.07627975	0
26568000	113.437813125	68.062687875	0
26571600	811.5983581249999	486.959014875	0
26575200	380.933953125	228.560371875	0
26578800	142.29891249999997	85.3793475	0
26582400	229.74688625000002	137.84813175	0
26586000	365.591603125	219.354961875	0
26589600	358.87478624999994	215.32487174999997	0
26593200	398.6012825	239.16076950000001	0
26596800	880.919958125	528.551974875	0
26600400	378.82478812500005	227.294872875	0
26604000	145.318604375	87.191162625	0
26607600	91.59667875	54.958007249999994	0
26611200	38.122570624999994	22.873542375	0
26614800	55.359086874999996	33.215452125	0
26618400	69.00798124999999	41.404788749999994	0
26622000	40.387521250000006	24.232512750000005	0
26625600	95.71199687500001	57.427198125000004	0
26629200	58.73177187500001	35.239063124999994	0
26632800	826.3046424999999	495.7827855	0
26636400	775.5628300000001	465.33769800000005	0
26640000	317.3037725	190.3822635	0
26643600	418.08514875000003	250.85108925	0
26647200	98.54905312500001	59.129431875	0
26650800	44.820521875000004	26.892313125	0
26654400	2490.9120168750005	1494.5472101250002	0
26658000	1403.893283125	842.335969875	0
26661600	319.92388687499994	191.95433212499998	0
26665200	126.24623812499999	75.747742875	0
26668800	282.461106875	169.476664125	0
26672400	427.94704875	256.76822925	0
26676000	541.689204375	325.013522625	0
26679600	896.013333125	537.6079998750001	0
26683200	308.61108624999997	185.16665175000003	0
26686800	228.34451312500002	137.006707875	0
26690400	202.147176875	121.288306125	0
26694000	60.01405375	36.00843225	0
26697600	61.158564375000005	36.695138625	0
26701200	70.83964875	42.50378925	0
26704800	38.046368125	22.827820875	0
26708400	72.803814375	43.682288625	0
26712000	56.561981875	33.937189125	0
26715600	64.0447775	38.4268665	0
26719200	157.510320625	94.506192375	0
26722800	847.18075625	508.30845375	0
26726400	1285.213055625	771.127833375	0
26730000	1409.653665	845.7921989999999	0
26733600	174.153305	104.49198299999999	0
26737200	96.21208687500001	57.727252125	0
26740800	1562.950885625	937.770531375	0
26744400	2031.7698375000002	1219.0619025	0
26748000	1157.89486375	694.73691825	0
26751600	1828.492839375	1097.095703625	0
26755200	677.93135625	406.75881375	0
26758800	288.3803625	173.0282175	0
26762400	504.71667125	302.83000275	0
26766000	747.6430493749999	448.585829625	0
26769600	649.4815068749999	389.688904125	0
26773200	226.485149375	135.89108962499998	0
26776800	81.877944375	49.126766625	0
26780400	108.27776750000001	64.96666049999999	0
26784000	54.7918325	32.875099500000005	0
26787600	38.164755625	22.898853375	0
26791200	37.563823125	22.538293874999997	0
26794800	48.274560625	28.964736375	0
26798400	92.836010625	55.701606375000004	0
26802000	73.808724375	44.285234625	0
26805600	761.636925625	456.982155375	0
26809200	706.1901806249999	423.714108375	0
26812800	503.36049625	302.01629775	0
26816400	806.438150625	483.86289037499995	0
26820000	253.98590312500002	152.391541875	0
26823600	765.268978125	459.16138687499995	0
26827200	221.17283875	132.70370325	0
26830800	124.372855	74.62371300000001	0
26834400	153.079764375	91.847858625	0
26838000	192.74890749999997	115.6493445	0
26841600	193.22051687500002	115.932310125	0
26845200	171.114904375	102.66894262500001	0
26848800	246.441231875	147.86473912499997	0
26852400	283.23882687500003	169.94329612500002	0
26856000	313.480406875	188.08824412500002	0
26859600	777.45902	466.475412	0
26863200	189.23943375	113.54366024999999	0
26866800	57.731210625	34.638726375	0
26870400	38.51381875	23.10829125	0
26874000	81.81016625000001	49.08609975	0
26877600	48.814126875	29.288476125000003	0
26881200	70.52172375	42.31303425	0
26884800	40.84490875	24.50694525	0
26888400	88.70325875	53.22195524999999	0
26892000	592.785376875	355.67122612500003	0
26895600	470.583225625	282.349935375	0
26899200	1276.9751137499998	766.18506825	0
26902800	978.0121399999999	586.8072840000001	0
26906400	351.0182625	210.61095750000004	0
26910000	1315.437504375	789.262502625	0
26913600	93.2867225	55.972033499999995	0
26917200	765.342239375	459.205343625	0
26920800	1512.4447112500002	907.46682675	0
26924400	1155.1903525	693.1142115	0
26928000	237.96949	142.78169400000002	0
26931600	248.73301312499999	149.239807875	0
26935200	447.40101124999995	268.44060675000003	0
26938800	691.7990543749999	415.079432625	0
26942400	706.508261875	423.904957125	0
26946000	250.079191875	150.047515125	0
