     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3962500 2724500  1  8 19  -0.3 1008 180  3.0 7  3.7  99    0    0 283 -291  1
3962500 2724500  1  8 20  -0.4 1008 180  3.1 7  3.7  99    0    0 282 -293  1
3962500 2724500  1  8 21  -0.6 1008 180  2.9 7  3.6  98    0    0 280 -293  1
3962500 2724500  1  8 22  -0.8 1008 180  3.0 8  3.6  98    0    0 284 -292  1
3962500 2724500  1  8 23  -1.2 1008 180  3.2 8  3.5  98    0    0 287 -290  1
3962500 2724500  1  8 24  -1.6 1008 170  3.6 8  3.4  99    0    0 286 -289  1
3962500 2724500  1  9  1  -1.7 1008 170  4.1 7  3.4  99    0    0 279 -289  1
3962500 2724500  1  9  2  -2.0 1008 180  4.3 6  3.3  99    0    0 269 -288  1
3962500 2724500  1  9  3  -2.3 1008 170  4.6 7  3.2  99    0    0 268 -287  1
3962500 2724500  1  9  4  -2.6 1008 180  4.1 7  3.2  99    0    0 270 -287  1
3962500 2724500  1  9  5  -2.7 1008 170  3.6 8  3.1  99    0    0 273 -289  1
3962500 2724500  1  9  6  -2.8 1008 170  3.9 8  3.1  98    0    0 276 -292  1
3962500 2724500  1  9  7  -3.2 1009 170  4.0 8  3.0  98    0    0 274 -292  1
3962500 2724500  1  9  8  -3.5 1009 180  4.4 8  2.9  99    0    0 272 -289  1
3962500 2724500  1  9  9  -3.7 1009 180  4.0 8  2.9  99    0    4 269 -291  1
3962500 2724500  1  9 10  -3.5 1009 180  4.2 8  2.9  99    0   19 266 -293  1
3962500 2724500  1  9 11  -3.6 1010 170  4.5 8  2.9  98    0   27 261 -296  1
3962500 2724500  1  9 12  -3.6 1010 180  4.1 8  2.9  99    0   47 256 -296  1
3962500 2724500  1  9 13  -3.6 1010 180  3.8 7  2.9  99    0   51 246 -295  1
3962500 2724500  1  9 14  -3.6 1010 170  3.8 7  2.9  99    0   46 236 -294  1
3962500 2724500  1  9 15  -3.4 1009 180  3.7 8  2.9 100    0   35 232 -294  1
3962500 2724500  1  9 16  -3.4 1010 170  3.7 8  3.0 100    0   18 230 -293  1
3962500 2724500  1  9 17  -3.5 1010 170  3.5 8  2.9 100    0    3 227 -290  1
3962500 2724500  1  9 18  -3.5 1010 180  4.1 8  2.9  99    0    0 228 -287  1
